1	1	45.061300	34.198279	56.104807	20.012834	20.493575	56.104057	39.425633	10.651243	2.051402	70.791273	29.111913	12.539801	78.190079	24.739895	99.351550	1.775468	17.147144	85.115710	50.272939	62.428695	0.248697	0.794302	0.727652	0.324381	0.602128	0.987928	0.505986	0.948957	0.567242	0.284846	0.584021	0.485512	0.668562	0.971152	0.293158	0.968557	0.291972	0.488158	0.357907	0.222480	109.080874	6.000000	60.860288	178.564421	6.000000	53.267405	74.277244	3.000000	0.013007	161.542475	1.000000	73.808435	8.690926	3.000000	0.044933	174.065303	1.000000	31.006940	16.105524	2.000000	0.074517	1.528278	6.000000	0.028706	81.677675	1.000000	0.011590	35.162546	1.000000	97.450886	3.151439	5.000000	36.478909	88.012699	3.000000	42.963470	3.265958	5.000000	0.011267	3.628455	4.000000	0.010428	58.318616	4.000000	80.407572	18.160620	1.000000	30.290714	3.610837	4.000000	8.930700	11.868459	1.000000	54.351362	150.929367	4.000000	73.680234	1.321466	3.000000	5.542184	29.233977	2.000000	21.217801	24.198919	1.000000	93.889488	7.078103	2.000000	57.464952	37.459539	3.000000	0.029223	47.879482	1.000000	86.052577	0.933249	5.000000	15.599491	90.459800	6.000000	0.016634	33.618126	3.000000	62.044240	4.413849	1.000000	58.371445	37.309117	2.000000	7.821533	4.646538	6.000000	0.010236	5.855973	4.000000	78.162910	143.290617	5.000000	0.010770	4.262086	5.000000	64.091001	7.235897	3.000000	51.256031	21.894431	1.000000	47.663905	3.345255	1.000000	20.980153	46.424769	3.000000	0.013428	0.906188	5.000000	88.993534	3.962185	1.000000	0.010745	0.293779	5.000000	70.016811	3.891116	3.000000	0.030757	4.698068	6.000000	58.572780	3.636267	1.000000	0.272672	0.492326	1.000000	20.865175	0.355702	1.000000	27.224263	0.639518	6.000000	82.778708	2.789296	6.000000	0.022878	2.471604	6.000000	56.210564
2	1	92.576355	87.081839	89.841519	45.016629	43.634483	8.925171	67.086205	51.535078	83.350233	88.668989	9.254740	51.773871	22.621697	44.055741	60.291907	53.767255	13.282512	54.677666	41.339386	88.365043	0.629498	0.965265	0.782825	0.344274	0.767409	0.181155	0.223018	0.450894	0.974594	0.868992	0.259575	0.882066	0.603741	0.240890	0.208364	0.862847	0.824712	0.326456	0.314478	0.718821	72.111650	3.000000	42.255647	66.622537	5.000000	65.205719	106.412891	2.000000	0.015829	42.299223	4.000000	80.954950	29.230218	6.000000	0.017729	30.643423	1.000000	61.941474	0.916579	1.000000	0.016561	4.210412	6.000000	0.010596	115.059295	1.000000	0.015488	38.441885	2.000000	44.090842	0.623993	6.000000	63.432195	6.271254	2.000000	56.564187	3.538663	1.000000	0.016211	3.212446	2.000000	0.030681	113.562952	1.000000	19.739307	11.875352	5.000000	61.800761	1.564351	2.000000	98.086601	146.333495	2.000000	7.078632	111.342286	3.000000	14.442617	3.025236	2.000000	63.590174	31.418793	6.000000	57.192415	27.268647	6.000000	16.712741	6.969897	3.000000	39.135444	20.082361	5.000000	0.010657	65.646251	3.000000	75.900306	1.161334	2.000000	76.697601	144.694474	6.000000	0.047143	7.789556	5.000000	16.991459	2.992647	4.000000	6.799089	37.399742	5.000000	63.702551	1.864227	1.000000	0.013423	1.266325	6.000000	62.050414	124.019102	1.000000	0.026566	2.026201	3.000000	22.910966	7.309308	4.000000	85.509821	25.258056	4.000000	95.521367	4.178916	5.000000	59.068822	56.251255	3.000000	0.029714	3.490776	6.000000	16.056696	6.082447	6.000000	0.012056	3.748214	2.000000	48.995582	3.996124	1.000000	0.048002	6.454121	3.000000	31.502454	1.317809	4.000000	0.016918	4.251182	2.000000	34.262630	5.601513	5.000000	40.910273	5.293767	3.000000	5.476024	0.288507	5.000000	0.021339	4.264297	1.000000	51.940549
3	1	30.491892	49.180195	60.895445	15.918314	5.490771	16.512294	40.294000	94.372424	75.883424	88.342485	49.514446	87.544110	48.008158	60.723223	85.128847	32.995348	63.299736	52.665655	75.780539	94.768390	0.585687	0.890507	0.646289	0.511164	0.989111	0.709031	0.843444	0.418471	0.528975	0.105023	0.606666	0.893317	0.674062	0.845797	0.950818	0.593267	0.684451	0.937951	0.875821	0.898904	59.325165	2.000000	39.782786	66.203150	4.000000	72.880155	113.149697	6.000000	0.019351	14.533658	3.000000	48.270016	61.592019	4.000000	0.030629	118.477654	2.000000	8.706380	36.451388	5.000000	0.029840	3.553362	5.000000	0.019646	155.667562	2.000000	0.016167	64.855216	5.000000	88.082159	0.107021	1.000000	78.851892	154.609133	2.000000	7.469523	0.107378	3.000000	0.021021	2.402908	6.000000	0.113563	131.706355	5.000000	28.010375	67.518583	1.000000	54.487667	2.255443	4.000000	18.608380	25.855356	3.000000	55.334352	167.943962	1.000000	28.991501	0.732847	3.000000	32.731463	125.329148	2.000000	45.472364	49.904906	5.000000	17.936963	5.560717	5.000000	39.743502	53.097895	5.000000	0.196863	7.674489	6.000000	66.116147	0.813765	1.000000	59.089529	13.328676	3.000000	0.349766	48.511539	1.000000	87.885875	1.307093	2.000000	26.621741	147.072633	6.000000	24.173356	3.888444	4.000000	0.078601	7.683476	1.000000	41.333089	179.713732	2.000000	0.020469	3.534463	1.000000	84.214736	4.654823	4.000000	3.960883	2.343145	3.000000	26.091464	2.213549	6.000000	79.782939	17.559881	1.000000	0.012939	0.148459	5.000000	50.272636	1.776587	6.000000	0.289214	1.719971	3.000000	1.057076	3.642218	2.000000	0.052024	3.327456	4.000000	9.060890	1.637577	4.000000	0.010230	1.551600	1.000000	63.176512	5.304216	1.000000	8.711732	3.439286	5.000000	8.761135	0.826368	3.000000	0.016605	0.566209	3.000000	12.467930
4	1	48.143206	31.744246	45.397879	36.877071	65.875264	77.611586	37.282567	67.747501	29.529691	99.227889	17.361197	81.554132	77.202493	10.902753	77.462150	81.779911	34.461053	50.367913	2.172197	24.633475	0.831174	0.512423	0.627469	0.889917	0.534664	0.288930	0.633205	0.430754	0.938190	0.255729	0.278641	0.139592	0.806586	0.485978	0.474279	0.905883	0.520185	0.275310	0.717128	0.346666	56.545028	2.000000	30.804583	110.859976	3.000000	42.013811	177.376473	3.000000	0.137476	76.271425	5.000000	41.934778	46.704774	5.000000	0.030636	13.532489	3.000000	49.255343	6.881027	2.000000	0.076259	4.429666	2.000000	0.305350	46.965726	6.000000	0.014575	74.175031	2.000000	47.416462	3.827545	3.000000	4.488552	52.054118	1.000000	35.162844	2.968096	3.000000	0.107771	3.655858	2.000000	0.024624	72.120014	2.000000	39.986264	59.834010	2.000000	33.462894	1.088110	4.000000	95.280507	5.073042	5.000000	23.442339	62.407482	2.000000	24.336770	3.853384	3.000000	17.506590	116.112719	5.000000	57.691852	40.213603	2.000000	62.227664	2.549236	4.000000	26.831076	145.579381	1.000000	0.011272	26.264296	3.000000	84.850532	2.406029	5.000000	39.468570	174.374823	1.000000	0.012055	67.603341	4.000000	80.067177	4.120824	2.000000	44.585121	81.557400	2.000000	85.483783	1.275425	2.000000	0.033286	4.504687	6.000000	7.791287	139.712566	2.000000	0.020308	0.926301	6.000000	19.240686	1.422441	3.000000	47.397314	59.506242	2.000000	4.959147	0.077277	2.000000	90.199844	38.357038	1.000000	0.018806	1.404817	2.000000	34.868404	7.643926	6.000000	0.012921	1.062287	6.000000	86.364640	1.215482	4.000000	0.014175	0.373494	6.000000	20.829826	1.342510	4.000000	0.064724	3.367824	2.000000	16.477363	3.160729	4.000000	97.534049	6.110129	3.000000	47.480529	2.804480	6.000000	0.066642	5.962435	6.000000	28.254356
5	1	69.355711	44.221827	24.066248	80.365958	11.767679	88.914184	73.603654	13.701547	71.249834	57.449280	5.932552	54.827507	89.720727	89.376508	48.448608	71.182759	45.434447	38.872308	85.674453	77.557499	0.636429	0.946313	0.341300	0.684714	0.669150	0.580382	0.914798	0.303299	0.629123	0.362638	0.362034	0.359457	0.380514	0.465791	0.687640	0.375843	0.416377	0.720317	0.305383	0.499204	6.200330	1.000000	39.675329	17.413188	5.000000	86.046643	103.591711	4.000000	0.010769	121.716409	5.000000	25.713315	35.935772	4.000000	0.013294	133.093050	4.000000	29.460445	53.891868	3.000000	0.057421	1.384817	2.000000	0.012394	124.956865	3.000000	0.014117	42.052132	6.000000	47.148911	2.780826	2.000000	42.917862	33.438115	4.000000	24.957716	1.561278	1.000000	0.030961	0.121930	3.000000	0.019316	146.082539	5.000000	2.412230	74.381388	5.000000	21.840869	1.636300	2.000000	99.922098	21.529975	6.000000	22.538862	169.653014	5.000000	68.806942	5.216002	2.000000	39.860287	158.680820	6.000000	56.676212	11.597957	2.000000	11.878754	5.100479	2.000000	47.973493	169.971742	2.000000	0.013634	38.667009	6.000000	71.383030	2.202790	1.000000	60.619115	35.193374	2.000000	0.010147	61.728823	6.000000	49.942257	3.539395	1.000000	72.906307	77.288375	1.000000	25.456135	1.647202	3.000000	0.013507	4.965535	1.000000	28.991323	141.752799	5.000000	0.018842	4.459502	2.000000	98.108136	2.048962	5.000000	28.279144	27.541728	1.000000	4.654806	3.003875	1.000000	27.662597	2.030507	4.000000	0.012801	1.236131	3.000000	72.319877	4.170987	4.000000	0.040486	4.493376	4.000000	2.961476	5.442394	2.000000	0.030308	0.952398	1.000000	76.135931	4.061502	4.000000	0.017538	0.186862	1.000000	52.772267	1.687292	1.000000	24.665537	5.012080	1.000000	76.589060	4.087547	1.000000	0.010534	0.418259	5.000000	94.665880
6	1	17.874008	75.506179	96.115864	59.565539	51.850214	70.997860	22.091976	99.134313	84.409269	35.274160	45.631162	6.101187	85.595235	46.000994	73.273950	1.279991	45.911948	38.807170	63.165281	5.935720	0.182798	0.154695	0.990301	0.296306	0.569902	0.853891	0.630326	0.503054	0.794309	0.914722	0.495334	0.673387	0.102553	0.685966	0.251690	0.795474	0.340396	0.945580	0.669585	0.912590	148.570645	5.000000	39.121307	71.620465	2.000000	57.355637	138.983746	4.000000	0.012409	152.499817	2.000000	65.115693	0.887579	3.000000	0.011066	28.842751	4.000000	16.125721	46.393289	1.000000	0.014862	2.702515	4.000000	0.015318	153.361589	6.000000	0.015301	14.198913	2.000000	8.850471	2.108844	4.000000	40.125505	105.513174	3.000000	88.679378	4.250347	2.000000	0.046650	3.219282	3.000000	0.015333	107.161603	3.000000	97.017885	26.122207	5.000000	5.505078	0.484963	3.000000	25.323229	55.095513	6.000000	5.157940	75.082736	2.000000	80.765692	0.821564	6.000000	77.968001	29.798500	4.000000	45.884619	26.601197	1.000000	49.233696	3.129359	2.000000	44.027375	107.521956	5.000000	0.011886	36.517626	1.000000	36.342325	0.633043	2.000000	52.104670	35.782914	6.000000	0.018296	33.774487	6.000000	96.824804	4.119209	2.000000	46.130692	73.455415	1.000000	52.512968	3.023296	5.000000	0.010785	6.456412	1.000000	52.586343	114.368620	2.000000	0.035164	4.199056	2.000000	61.065497	6.408355	1.000000	7.919017	35.918578	3.000000	9.993912	0.321836	6.000000	51.968219	8.434218	5.000000	0.047413	2.418020	6.000000	67.272981	4.651749	1.000000	0.012010	3.412708	5.000000	24.765966	3.568323	3.000000	0.032084	2.047642	2.000000	22.181505	3.071011	5.000000	0.018005	0.624534	4.000000	27.652291	7.742534	1.000000	79.619436	1.149892	4.000000	39.766642	2.410034	2.000000	0.015322	4.233237	3.000000	5.861669
7	1	13.829895	23.410499	37.190266	29.567761	70.651591	48.546443	93.706226	27.483241	58.810413	18.189247	80.012140	61.375168	9.667559	97.042073	99.864792	75.743204	91.173508	9.642761	79.977559	93.628217	0.357416	0.518938	0.913515	0.985070	0.471346	0.138613	0.315143	0.467444	0.582831	0.790160	0.323626	0.530426	0.189340	0.361843	0.313617	0.721358	0.839754	0.943727	0.900985	0.585853	73.005535	4.000000	84.635160	42.582536	2.000000	15.319327	30.308408	4.000000	0.023315	43.363409	4.000000	42.396112	67.338643	5.000000	0.039422	9.268885	3.000000	80.362069	31.913959	3.000000	0.017544	2.495787	6.000000	0.010978	115.199342	4.000000	0.020176	19.647829	1.000000	39.451465	3.212132	5.000000	87.845143	155.855917	3.000000	5.322297	4.269972	1.000000	0.012464	2.339969	1.000000	0.019661	165.592145	6.000000	76.601388	2.489770	6.000000	11.623812	4.953542	6.000000	25.489537	86.317782	1.000000	5.366344	147.708917	4.000000	65.404828	3.561315	4.000000	35.873694	38.804335	3.000000	94.281901	29.115545	3.000000	3.588968	4.002865	1.000000	9.632444	82.679461	4.000000	0.109110	40.529657	4.000000	82.363195	1.412546	4.000000	59.789022	108.839963	2.000000	0.015651	35.861518	5.000000	50.203793	3.676620	2.000000	92.971453	59.474864	3.000000	87.869839	0.115293	4.000000	0.013132	6.729695	6.000000	73.173526	8.243447	3.000000	0.014142	4.323260	1.000000	52.106670	2.597047	1.000000	43.424882	12.546208	5.000000	70.357408	4.663849	4.000000	10.482227	37.837747	2.000000	0.070876	1.426150	5.000000	91.287449	1.505354	4.000000	0.014848	4.088937	2.000000	54.143130	1.359312	3.000000	0.171605	6.042092	1.000000	24.138063	2.197252	5.000000	0.010488	2.813274	5.000000	37.781226	2.420740	5.000000	40.503233	3.332913	1.000000	24.854179	3.478252	6.000000	0.023080	1.923343	3.000000	57.382868
8	1	42.066538	37.322876	12.057561	2.863611	3.659860	15.237792	20.125538	55.111382	96.904756	22.164490	71.405673	78.603050	41.526694	52.823457	86.499826	2.908205	3.322908	78.753882	31.079151	4.954217	0.992754	0.455575	0.726782	0.575822	0.187834	0.502734	0.192294	0.909038	0.670999	0.406287	0.377859	0.948899	0.267912	0.756772	0.575766	0.831083	0.752969	0.681210	0.181807	0.412301	163.921923	2.000000	87.779174	84.051805	3.000000	18.584408	51.864455	4.000000	0.052140	177.682102	4.000000	17.870880	36.340812	4.000000	0.046586	148.198653	6.000000	75.619139	29.825107	4.000000	0.088063	4.529754	6.000000	0.011723	50.763488	6.000000	0.013104	74.985145	1.000000	60.923651	0.082130	5.000000	25.934037	148.737099	1.000000	77.550292	4.242825	5.000000	0.013004	3.712040	2.000000	0.015075	62.158287	2.000000	52.471520	15.242218	5.000000	92.970247	3.942719	6.000000	42.262048	91.551388	6.000000	96.110612	113.365122	5.000000	40.637750	0.315551	1.000000	10.406933	52.278537	6.000000	68.800689	43.597025	3.000000	45.825514	7.419652	1.000000	88.593580	64.650470	1.000000	0.024567	63.403787	3.000000	92.768143	1.172155	5.000000	88.981182	143.184117	1.000000	0.044803	18.211900	4.000000	26.980055	2.950284	6.000000	13.281043	152.391485	1.000000	39.293404	0.935164	5.000000	0.010879	1.053197	5.000000	40.864574	79.456783	3.000000	0.013536	4.880239	3.000000	32.605809	0.177038	1.000000	22.814905	15.890337	2.000000	51.377067	4.780617	3.000000	36.145498	58.398668	4.000000	0.012632	1.264909	5.000000	68.828213	6.245053	2.000000	0.010507	3.958737	4.000000	7.855681	3.883974	1.000000	0.057298	2.890187	3.000000	67.355267	1.673539	3.000000	0.016481	2.186596	5.000000	65.966774	3.352426	5.000000	66.962815	0.070317	5.000000	13.713655	3.776635	6.000000	0.013532	4.414613	6.000000	8.493695
9	1	94.737646	60.316908	89.983693	47.708722	58.955903	10.289158	5.030691	59.747613	62.442601	45.791778	53.270464	58.104901	91.650914	28.976736	58.368056	2.543490	22.411912	96.021268	2.437062	25.741847	0.691015	0.625759	0.352979	0.168710	0.466699	0.548711	0.118461	0.548663	0.621621	0.702322	0.862939	0.315389	0.918834	0.574677	0.552212	0.762710	0.163726	0.703693	0.163287	0.929963	114.222384	3.000000	97.660877	175.724213	3.000000	65.320575	20.717220	4.000000	0.018620	81.469194	3.000000	86.051481	30.772845	4.000000	0.014014	136.497576	4.000000	62.067112	73.080011	6.000000	0.094663	2.667221	3.000000	0.020981	34.962310	2.000000	0.010189	68.863488	1.000000	9.390578	2.049299	4.000000	39.936048	145.755898	1.000000	47.328280	1.828240	1.000000	0.012452	0.394435	6.000000	0.011676	138.962170	4.000000	59.367631	74.968314	2.000000	63.858981	0.436266	5.000000	40.883277	172.809377	1.000000	17.403350	62.915745	2.000000	57.075010	1.969377	1.000000	98.229201	79.940363	3.000000	97.499318	29.016679	5.000000	72.933292	7.287722	6.000000	16.156329	20.144641	1.000000	0.861896	73.732159	2.000000	90.349575	4.322215	4.000000	29.609595	7.603200	5.000000	0.140660	22.167689	3.000000	54.782439	2.811280	3.000000	23.401333	28.790745	4.000000	86.080295	1.495676	3.000000	0.026767	5.641666	6.000000	79.937262	24.922610	6.000000	0.020190	3.841354	3.000000	43.515964	0.654866	6.000000	50.429201	41.864871	6.000000	15.564904	5.361884	1.000000	85.666916	47.187029	1.000000	0.018763	2.761895	2.000000	86.135332	5.034458	5.000000	0.011078	3.301296	4.000000	59.681375	2.953292	3.000000	0.115119	0.976519	5.000000	77.169480	2.468205	3.000000	0.074479	2.341742	1.000000	72.262965	2.874309	6.000000	26.273990	4.174782	3.000000	74.845671	3.010726	3.000000	0.018109	5.887950	6.000000	11.347669
10	1	54.187896	23.477005	77.518710	60.206391	85.816338	73.181148	94.670919	86.092003	61.724578	65.211232	92.231665	82.756344	93.799208	55.697023	31.013159	15.988887	93.081313	33.356417	48.436851	46.441206	0.898366	0.750317	0.890240	0.428454	0.825138	0.615292	0.982055	0.886188	0.423314	0.248055	0.860041	0.824952	0.484329	0.598151	0.954198	0.232977	0.752544	0.869922	0.269390	0.525798	172.825548	3.000000	40.922066	104.210681	4.000000	19.371570	31.051624	2.000000	0.050105	151.689234	3.000000	6.589685	22.643243	6.000000	0.014657	57.967517	2.000000	30.792932	28.447517	3.000000	0.010075	2.211282	6.000000	0.075133	45.745504	4.000000	0.011750	28.069513	1.000000	2.963224	3.875749	2.000000	86.503916	129.127196	3.000000	86.657778	3.833254	1.000000	0.019993	3.607070	2.000000	0.014990	125.337008	3.000000	47.905446	70.969827	6.000000	9.916842	3.188078	2.000000	63.762287	14.105231	6.000000	37.567980	31.107132	6.000000	9.262926	0.923947	4.000000	43.318721	133.565584	2.000000	89.428046	61.721800	1.000000	10.722928	6.389001	2.000000	67.928676	22.534337	5.000000	0.020828	5.734582	1.000000	86.332215	0.817288	6.000000	86.581217	142.870426	5.000000	0.013448	74.560661	2.000000	82.103023	1.995878	3.000000	41.425498	116.645089	6.000000	61.877873	1.795710	3.000000	0.010543	4.254119	3.000000	46.310623	3.771677	6.000000	0.013045	3.128156	6.000000	84.497054	1.120240	4.000000	98.068848	44.208020	4.000000	17.804882	1.101735	2.000000	60.062352	14.323209	2.000000	0.021744	4.037351	3.000000	2.803648	7.396456	6.000000	0.015296	4.235155	4.000000	34.869938	3.467257	3.000000	0.059159	2.569013	3.000000	10.342052	1.915495	6.000000	0.209825	0.457821	1.000000	95.720557	1.559323	3.000000	65.200840	3.070917	1.000000	66.570438	0.409919	4.000000	0.012049	3.795962	3.000000	25.163973
