1	1	88.847592	59.851600	25.053577	74.499209	87.728618	4.943288	81.007579	95.793249	73.154551	12.847081	21.227639	19.615965	78.241515	29.236736	34.314986	63.203885	94.126805	2.371840	65.699189	16.793265	0.399833	0.298024	0.787106	0.147929	0.468410	0.430243	0.112545	0.327088	0.166659	0.653773	0.491521	0.158189	0.198250	0.730947	0.124114	0.721397	0.572681	0.145705	0.806157	0.136266	42.466612	4.000000	67.606054	167.588762	1.000000	95.323620	79.256165	2.000000	0.013923	77.021941	4.000000	39.502898	50.798660	5.000000	0.011282	122.944869	6.000000	5.354008	58.721741	6.000000	0.093554	0.863555	6.000000	54.507852	87.704327	3.000000	12.866754	62.643154	1.000000	59.262268	1.740272	6.000000	6.638190	124.042173	1.000000	25.778843	3.274827	2.000000	71.370109	2.305516	3.000000	43.002715	44.181248	2.000000	45.866769	36.813165	5.000000	34.752375	4.473649	5.000000	55.686222	87.048135	4.000000	74.484104	97.437504	6.000000	0.019706	3.597970	3.000000	0.032082	178.921609	3.000000	0.012940	53.264810	3.000000	0.045123	8.024941	5.000000	78.455285	53.601043	2.000000	76.945527	58.467576	2.000000	18.001571	3.238431	1.000000	0.034710	137.927243	2.000000	8.563012	39.355905	6.000000	7.523837	0.409614	1.000000	2.798177	38.797533	5.000000	0.011252	2.970727	6.000000	0.011148	5.603702	1.000000	52.542610	134.924137	6.000000	0.011554	3.380223	4.000000	52.653206	2.340436	3.000000	0.010186	54.475627	6.000000	0.013359	16.582501	1.000000	0.271833	4.559191	1.000000	0.011362	4.146292	1.000000	0.010316	2.022967	2.000000	0.017342	7.375128	4.000000	0.029988	1.494440	1.000000	32.164820	0.353626	2.000000	0.011217	1.342952	4.000000	0.014426	1.727665	3.000000	0.011670	6.041248	6.000000	0.034924	3.756356	3.000000	0.013979	4.543030	2.000000	49.946476	2.046406	6.000000	20.602182	5.461488	1.000000	0.010043
2	1	89.898575	8.111430	19.860933	84.464774	57.688507	31.788957	33.230300	91.886642	3.242910	16.861976	52.285893	7.136918	36.328824	18.226513	54.183599	87.637255	51.900520	83.578902	86.037206	14.716757	0.239696	0.141208	0.640330	0.878424	0.257101	0.100814	0.515627	0.766446	0.943515	0.967180	0.742923	0.255879	0.250868	0.861257	0.262744	0.297731	0.984644	0.469717	0.112690	0.247796	82.514631	4.000000	5.678497	7.258545	1.000000	87.042326	70.761952	1.000000	0.049539	98.107972	5.000000	62.496255	36.841661	6.000000	0.015064	127.244600	3.000000	3.268463	58.198432	5.000000	0.013985	0.075267	2.000000	93.827261	155.374993	3.000000	28.132165	11.080245	2.000000	9.754140	5.907239	1.000000	9.183145	103.897777	4.000000	67.723364	3.995883	5.000000	36.670732	0.828207	4.000000	36.809607	142.223257	3.000000	69.058334	9.891788	4.000000	99.439748	3.285755	6.000000	96.314017	147.482372	2.000000	49.738374	101.434916	2.000000	0.011892	2.418199	4.000000	0.014821	154.030279	4.000000	0.044135	59.200701	5.000000	0.020485	2.064898	2.000000	62.423871	53.925006	5.000000	69.674139	17.712341	5.000000	9.906063	2.977411	6.000000	0.020931	106.265549	1.000000	74.213511	70.396896	6.000000	1.579113	4.207025	5.000000	34.509432	8.547129	6.000000	0.011665	3.387055	6.000000	0.016156	4.862167	5.000000	7.776054	139.290829	5.000000	0.566880	0.442259	1.000000	53.135480	4.271643	5.000000	0.010425	12.886376	3.000000	0.016494	5.378565	6.000000	0.015109	1.663170	3.000000	0.010800	66.604450	1.000000	0.139544	3.717225	1.000000	0.010629	0.538582	5.000000	0.016772	2.697624	2.000000	61.043828	1.783927	3.000000	0.032522	4.916931	4.000000	0.038960	3.830142	4.000000	0.063532	2.568828	4.000000	0.012285	7.443434	2.000000	0.098763	5.858088	2.000000	98.344090	6.726862	3.000000	15.137490	2.724271	6.000000	0.014518
3	1	8.537812	68.313632	48.053032	1.845466	57.470919	49.042633	32.287688	61.073028	59.397145	66.746290	64.688300	76.979906	99.513539	24.137636	29.160317	67.010036	30.082522	73.372934	75.086208	34.488762	0.231602	0.189671	0.575896	0.585692	0.794871	0.447793	0.160622	0.438568	0.230989	0.672691	0.524795	0.108720	0.282156	0.240100	0.584727	0.920521	0.770980	0.103998	0.590408	0.777776	138.916379	1.000000	42.827042	108.430334	4.000000	70.614644	104.138657	3.000000	0.020751	36.317693	3.000000	56.905972	14.025568	2.000000	0.040177	44.536323	4.000000	91.958561	31.827753	3.000000	0.016408	3.290395	1.000000	69.767663	96.812608	5.000000	91.354368	26.787435	2.000000	68.677570	2.700928	2.000000	53.212040	104.047278	3.000000	70.573877	0.492755	5.000000	52.615838	3.781781	1.000000	76.257696	156.460375	3.000000	10.101507	25.972677	3.000000	77.595092	5.828760	5.000000	44.986476	5.982808	1.000000	24.600340	174.870359	1.000000	0.011959	0.421967	3.000000	0.026311	130.541647	4.000000	0.037579	3.659531	4.000000	0.011274	1.980296	5.000000	91.200126	52.409093	6.000000	18.273389	34.823441	2.000000	11.128446	3.763029	3.000000	0.015664	139.493377	4.000000	67.275333	32.819027	6.000000	58.767084	4.335432	3.000000	13.723868	54.872914	6.000000	0.017967	2.975465	5.000000	0.013458	8.025767	4.000000	19.223648	127.385153	5.000000	0.041300	1.338533	1.000000	72.912529	3.263722	1.000000	0.015328	12.071640	6.000000	0.014955	4.742295	2.000000	0.116733	4.641762	6.000000	0.016979	39.463284	3.000000	0.021361	1.637449	5.000000	0.022117	2.662621	4.000000	0.033026	0.114775	3.000000	9.934997	7.191067	3.000000	0.030068	5.258248	4.000000	0.016099	2.818067	4.000000	0.067424	4.080562	5.000000	0.011657	0.735291	5.000000	0.020579	5.415172	6.000000	90.490308	0.446672	5.000000	94.164822	0.605438	6.000000	0.014009
4	1	79.896605	82.738379	89.437144	55.747616	22.560180	91.899745	19.349542	44.728219	15.572232	84.790836	5.256778	71.878145	15.097458	71.964903	71.717703	21.530628	10.837503	58.033842	29.308164	2.870804	0.806045	0.372346	0.936042	0.957883	0.578556	0.639189	0.237056	0.675025	0.852142	0.751295	0.286572	0.762724	0.731534	0.595284	0.460629	0.429414	0.326959	0.385467	0.154784	0.360130	5.899793	3.000000	9.853182	9.324800	5.000000	47.162439	81.792226	4.000000	0.010226	41.189817	2.000000	81.786925	30.182747	6.000000	0.013984	14.252145	2.000000	52.435856	69.422891	3.000000	0.049137	0.429417	1.000000	33.330250	12.446717	2.000000	38.036904	30.934119	1.000000	8.889606	3.287619	3.000000	79.291584	179.692421	4.000000	77.432528	3.446629	1.000000	82.965275	1.575250	1.000000	72.846607	15.949901	1.000000	71.466898	26.239945	3.000000	63.928303	3.628000	2.000000	11.950951	166.556760	4.000000	85.113794	77.671800	4.000000	0.011020	5.094912	2.000000	0.014528	153.938407	6.000000	0.026114	20.556169	5.000000	0.018330	5.595805	5.000000	84.106827	168.896305	6.000000	41.588405	59.102676	2.000000	4.664622	3.721807	1.000000	0.015821	25.573818	1.000000	42.205804	63.923490	4.000000	61.531779	2.439905	2.000000	35.107176	50.663715	5.000000	0.012595	2.903190	4.000000	0.018482	1.664715	1.000000	2.949528	129.727099	5.000000	0.015707	5.851054	3.000000	17.074933	6.954147	4.000000	0.011275	55.943531	3.000000	0.015411	59.596237	2.000000	0.020239	0.958738	4.000000	0.012363	10.721825	6.000000	0.015996	0.387568	2.000000	0.042780	6.039894	1.000000	0.077727	2.563795	4.000000	6.144868	6.815678	4.000000	0.043472	3.648070	5.000000	0.040342	2.341058	6.000000	0.093929	5.609293	3.000000	0.024589	5.492739	6.000000	0.011304	4.035985	4.000000	49.030919	0.547719	3.000000	77.850645	3.281659	3.000000	0.019705
5	1	33.992064	82.878810	1.969675	48.283519	81.410383	73.911021	65.647860	87.696580	26.930237	21.888729	43.363874	96.263302	66.252359	16.817181	80.069644	73.185331	69.776203	59.305947	16.225863	29.810157	0.354046	0.365679	0.722455	0.522575	0.175264	0.576568	0.798930	0.184905	0.236082	0.897415	0.428153	0.142852	0.363024	0.818827	0.500221	0.942404	0.726693	0.293369	0.740551	0.493665	164.784383	4.000000	54.531744	78.599348	2.000000	23.338884	132.721420	3.000000	0.011678	71.422378	2.000000	67.923081	21.191397	6.000000	0.038097	116.009196	3.000000	2.143177	47.398556	2.000000	0.014718	4.262360	1.000000	69.473165	38.824715	1.000000	52.835017	44.517284	5.000000	69.305278	0.280043	3.000000	18.379789	177.245853	3.000000	85.587533	4.530090	2.000000	74.293186	1.596645	3.000000	23.409898	47.346363	2.000000	68.876185	57.397471	3.000000	98.132622	1.440341	3.000000	77.718893	80.427864	2.000000	26.013322	34.430826	4.000000	0.029187	4.483265	5.000000	0.011024	86.421427	6.000000	0.016569	31.801567	2.000000	0.047615	7.731211	1.000000	9.302661	155.073528	2.000000	38.880350	45.511739	1.000000	95.066004	1.977802	3.000000	0.014246	140.065199	3.000000	24.757642	33.122146	2.000000	15.808372	2.050335	5.000000	67.440884	168.967484	4.000000	0.013944	4.057964	1.000000	0.044068	0.321368	4.000000	64.130596	8.942137	3.000000	0.015243	4.531926	1.000000	94.921228	5.867499	3.000000	0.010249	73.568200	6.000000	0.011565	75.333593	1.000000	0.027685	2.092989	3.000000	0.013184	27.701566	1.000000	0.017645	0.292776	5.000000	0.011450	0.383413	6.000000	0.026303	2.457736	6.000000	13.810579	2.626786	5.000000	0.040652	0.572775	3.000000	0.051162	0.625865	4.000000	0.067838	0.251035	2.000000	0.029639	5.015656	2.000000	0.010395	0.909123	1.000000	88.088935	2.376534	1.000000	56.181023	1.664879	2.000000	0.016010
6	1	62.425887	97.233289	62.076179	37.194495	99.447312	73.920443	78.372390	25.113403	5.798357	70.805740	86.715132	8.639811	54.939626	68.980818	78.198905	35.464347	4.771256	94.113979	50.758142	86.877769	0.281813	0.521168	0.341318	0.942451	0.901751	0.399631	0.326908	0.412576	0.180669	0.178322	0.897580	0.412148	0.343848	0.885254	0.874360	0.411385	0.417068	0.131326	0.910643	0.903355	45.796783	2.000000	67.211720	152.238722	5.000000	34.190278	110.296518	1.000000	0.080752	75.632593	4.000000	41.982484	54.907918	4.000000	0.017214	132.675163	3.000000	48.435619	6.723997	1.000000	0.014161	1.267985	5.000000	47.273814	40.109335	4.000000	97.437397	7.222628	5.000000	39.191111	2.668557	4.000000	33.590184	170.827952	6.000000	66.419372	4.289706	1.000000	92.244487	5.948216	4.000000	53.412528	140.633477	6.000000	43.363920	27.170685	5.000000	1.770283	4.750078	4.000000	28.516438	79.016734	6.000000	80.937993	22.207087	6.000000	0.015388	2.738311	2.000000	0.014455	25.539400	5.000000	0.101030	50.823983	5.000000	0.010376	1.476255	1.000000	81.718774	150.696632	5.000000	33.388739	49.254007	6.000000	60.979548	4.049480	1.000000	0.026097	62.903630	3.000000	65.627957	61.894203	5.000000	78.620758	1.306886	3.000000	38.826431	116.664304	5.000000	0.025574	4.058542	6.000000	0.010142	1.000707	3.000000	51.132314	58.651932	6.000000	0.012195	6.297357	2.000000	62.452904	3.705988	2.000000	0.012768	9.612239	4.000000	0.017723	62.734565	5.000000	0.011548	0.459004	5.000000	0.024441	75.868451	2.000000	0.023916	1.671015	4.000000	0.010817	7.045442	1.000000	0.014516	3.346032	6.000000	79.555825	0.680834	5.000000	0.039209	4.452290	3.000000	0.028936	3.081289	4.000000	0.011624	3.421972	3.000000	0.010483	7.702304	5.000000	0.029016	5.117974	2.000000	62.684168	2.705512	3.000000	58.284658	0.517513	3.000000	0.026829
7	1	86.899595	55.443475	3.764304	36.481830	11.380167	3.241992	31.242088	91.292088	26.943792	37.890561	88.119440	93.588574	85.110349	94.252965	21.579895	85.655266	20.143813	36.479429	34.192214	45.880576	0.256106	0.766595	0.658977	0.602370	0.736336	0.418093	0.735777	0.710321	0.558669	0.348416	0.732090	0.655609	0.836994	0.179183	0.225605	0.465485	0.255200	0.861937	0.455206	0.208697	86.639887	1.000000	2.287904	9.047266	6.000000	97.563195	174.524462	4.000000	0.132624	149.569255	5.000000	81.523094	12.524517	5.000000	0.153702	5.046835	1.000000	91.513653	14.235534	5.000000	0.025235	1.629424	6.000000	7.726021	131.052149	4.000000	31.817898	7.654432	2.000000	22.261246	0.909389	6.000000	68.640052	126.634177	4.000000	54.608856	2.225478	4.000000	46.939759	5.769530	2.000000	14.378637	99.112438	6.000000	47.342411	63.178251	4.000000	73.313663	6.867859	1.000000	6.750236	90.177807	6.000000	16.741079	134.205366	5.000000	0.010770	5.214790	1.000000	0.010516	96.038718	2.000000	0.017024	46.468075	4.000000	0.122375	4.815500	1.000000	50.221683	69.161557	4.000000	59.139717	71.458024	3.000000	49.012955	3.913751	2.000000	0.020277	89.934424	3.000000	20.741334	69.703838	5.000000	39.604846	2.568573	6.000000	32.806675	152.089612	4.000000	0.013073	2.655963	2.000000	0.066013	7.755891	3.000000	62.973047	74.195747	3.000000	0.700758	2.188752	6.000000	52.526843	4.994900	6.000000	0.011096	67.828641	6.000000	0.015638	62.816744	2.000000	0.048178	0.394736	3.000000	0.016915	12.727702	5.000000	0.015705	1.065487	6.000000	0.026837	1.562113	3.000000	0.020308	4.552656	3.000000	4.789874	0.362758	6.000000	0.010852	3.245333	5.000000	0.024353	4.408628	2.000000	0.044843	3.623930	6.000000	0.024372	0.641369	4.000000	0.124964	1.814081	6.000000	48.410304	0.909337	3.000000	33.742969	6.198468	1.000000	0.013480
8	1	3.096357	56.705104	7.359540	16.924507	43.348192	51.460073	28.835688	47.573196	13.337966	77.995816	72.231334	84.474542	78.223573	78.872505	91.606410	1.286575	86.676080	12.680448	37.639237	69.464409	0.925533	0.119787	0.703104	0.833746	0.931849	0.112282	0.776430	0.987506	0.894077	0.546145	0.752049	0.125684	0.893229	0.548509	0.170761	0.501290	0.893544	0.526789	0.501765	0.573821	123.894097	4.000000	41.369634	164.139534	5.000000	3.650976	68.015947	3.000000	0.044867	166.071815	6.000000	26.871235	24.692389	5.000000	0.024309	172.504103	2.000000	81.927389	43.851810	1.000000	0.010312	0.466330	1.000000	6.018439	36.461760	1.000000	65.726657	32.200355	6.000000	7.044717	4.443101	2.000000	81.803941	127.114667	5.000000	79.017902	1.211278	2.000000	87.089950	5.303328	4.000000	64.000585	31.328878	6.000000	95.315799	31.317906	4.000000	22.892335	5.917382	2.000000	13.251109	119.718726	1.000000	1.924317	158.092915	1.000000	0.019305	2.492178	6.000000	0.012544	100.124417	6.000000	0.011054	25.071737	3.000000	0.020737	5.573950	1.000000	75.059271	75.247470	3.000000	79.890991	6.715771	1.000000	14.080388	4.142338	4.000000	0.020714	96.193324	5.000000	43.776769	7.070399	6.000000	76.419061	0.330958	4.000000	50.481272	113.059476	3.000000	0.010732	2.399145	3.000000	0.035787	5.151164	6.000000	95.297720	7.485406	5.000000	0.014422	6.490572	2.000000	81.118430	3.986385	4.000000	0.011156	25.005363	4.000000	0.013767	27.616566	3.000000	0.022325	0.488165	6.000000	0.020814	70.149176	2.000000	0.015508	1.514434	4.000000	0.042357	3.987334	3.000000	0.081810	4.588943	4.000000	77.185420	3.943819	4.000000	0.052282	0.179497	2.000000	0.340551	2.863926	2.000000	0.018371	3.365715	3.000000	0.010123	6.566529	6.000000	0.012813	1.231670	4.000000	72.840483	7.016897	6.000000	63.212220	5.245455	1.000000	0.021096
9	1	45.324821	57.172372	79.848508	39.489753	77.745661	74.698622	60.898322	98.205527	70.693230	46.573221	21.275828	79.900585	99.956968	79.649430	86.791426	19.193120	48.682507	20.078660	12.291594	1.433080	0.923706	0.874486	0.272326	0.481120	0.172338	0.552834	0.331039	0.304542	0.189391	0.738994	0.149111	0.196635	0.579552	0.117364	0.793262	0.537514	0.997243	0.731965	0.113181	0.323955	45.204738	6.000000	61.717668	20.310262	4.000000	99.820331	41.079383	5.000000	0.010663	165.372701	5.000000	90.777480	49.954859	5.000000	0.027142	79.375175	3.000000	87.711326	37.069196	2.000000	0.012477	4.577832	1.000000	59.663432	59.456226	2.000000	91.974872	56.059064	2.000000	50.332323	1.567563	3.000000	88.744498	130.164815	5.000000	86.900234	0.586459	5.000000	55.974545	1.498126	6.000000	81.049754	139.029967	2.000000	42.446528	49.597992	1.000000	3.812172	7.864509	6.000000	19.579112	19.906564	2.000000	45.917114	50.117076	6.000000	0.011811	4.351875	1.000000	0.021473	8.135526	3.000000	0.013133	42.844389	6.000000	0.010386	1.030513	1.000000	72.054600	86.611743	1.000000	17.194552	32.556267	4.000000	41.539125	2.726149	5.000000	0.012557	113.108999	5.000000	11.098856	67.932915	2.000000	63.960553	3.891416	6.000000	85.663485	129.231262	5.000000	0.065650	1.090013	5.000000	0.022112	1.595738	6.000000	82.781641	154.565436	4.000000	0.058599	3.092105	6.000000	75.019625	8.039505	1.000000	0.011692	1.222348	1.000000	0.027588	2.644906	2.000000	0.017784	5.679521	1.000000	0.034594	64.931355	6.000000	0.010285	3.876381	3.000000	0.012819	4.964536	6.000000	0.080881	1.269224	3.000000	83.073192	7.328804	3.000000	0.011025	3.546835	5.000000	0.013448	3.383763	1.000000	0.072440	4.654702	2.000000	0.016522	1.391609	5.000000	0.021162	2.288828	5.000000	48.333248	2.115890	1.000000	91.759553	2.159318	2.000000	0.128644
10	1	13.517577	20.320320	74.793337	6.660839	8.677614	18.438838	23.578275	84.216507	97.476784	87.488814	23.634623	22.597830	42.358645	32.070068	13.845317	34.751805	11.100722	59.650335	25.380330	54.607028	0.328604	0.589401	0.634890	0.942732	0.424343	0.308463	0.838029	0.261785	0.648376	0.887822	0.494319	0.551743	0.844891	0.349750	0.435901	0.556564	0.561296	0.527480	0.804838	0.706472	169.181609	2.000000	60.777475	65.225786	2.000000	33.133306	85.711872	1.000000	0.040471	14.480847	6.000000	85.899320	56.744155	4.000000	0.044971	61.055090	6.000000	56.370000	68.254248	2.000000	0.014386	3.419837	6.000000	17.290966	155.969132	3.000000	2.961780	27.925104	1.000000	39.771012	4.062360	5.000000	88.268564	9.399522	6.000000	6.435820	4.197987	6.000000	95.869801	0.372833	5.000000	17.427701	7.190361	1.000000	10.490586	43.707206	4.000000	1.853203	4.407845	2.000000	74.527295	35.895246	5.000000	56.551668	55.676216	3.000000	0.013228	7.698222	4.000000	0.207617	55.884113	1.000000	0.040848	51.881525	3.000000	0.011918	7.902514	6.000000	48.560883	27.904213	1.000000	45.781631	2.606692	5.000000	23.488499	1.542310	6.000000	0.086396	103.835457	1.000000	56.718458	20.880732	5.000000	42.511545	4.152472	2.000000	20.311824	95.658514	6.000000	0.023744	4.064027	2.000000	0.026961	7.616082	6.000000	90.183509	151.237739	5.000000	0.015445	4.530245	4.000000	49.453156	1.018170	2.000000	0.014168	18.958779	4.000000	0.022025	6.168335	3.000000	0.053315	3.683019	4.000000	0.010957	35.043883	2.000000	0.129435	2.637728	6.000000	0.018735	0.484688	2.000000	0.020943	0.250010	5.000000	84.486144	1.912426	3.000000	0.038845	5.585483	2.000000	0.016363	1.135553	6.000000	0.017399	5.394416	1.000000	0.018856	5.903245	5.000000	0.016799	5.386102	2.000000	33.616963	0.162312	1.000000	57.690783	2.913430	2.000000	0.217620
