1	1	100	7.795790	7.647923	4.192883	5.961527	7.514847	1.378354	8.878502	0.352046	2.766218	-3.549060	-1.088581	3.720930	-6.630443	1.017471	8.111028	-2.338858	-0.778158	-1.950963	-4.964146	4.893748
2	1	100	8.550947	5.841279	4.927640	3.842824	7.717076	8.009601	5.999334	6.814218	-6.788676	0.248838	0.480587	3.790632	-5.180299	-3.001313	7.688054	-9.346962	-2.854523	-2.198224	-3.926959	5.864426
3	1	100	5.204148	6.360708	1.180240	1.097414	3.250089	-4.602914	3.020296	-7.752389	7.440573	-0.082697	0.617812	-4.615309	3.822912	6.429641	5.640100	-0.135240	3.136480	9.462342	1.331915	-6.848012
4	1	100	6.631130	7.795496	6.578147	-1.922976	2.253949	6.389975	-1.030115	5.806506	-8.491747	0.987237	-0.256924	1.322513	-0.106669	-3.931680	7.282579	-6.042984	-4.013062	-4.538342	0.428256	1.734596
5	1	100	6.585116	4.762688	0.747804	5.815234	8.153657	0.408335	3.587415	0.803053	1.102456	1.243371	-5.675314	3.600588	4.162668	-2.095030	7.322545	0.466731	-5.189273	4.033864	-4.667550	4.919136
6	1	100	7.791263	7.484091	7.307439	-1.650304	-3.189830	2.459791	-1.762592	5.228425	-3.249827	-0.915175	6.296560	-0.311267	3.343260	-11.302148	6.482776	-8.606541	-1.317626	-6.531553	0.710927	-5.274387
7	1	100	8.406463	6.000973	2.514084	0.281126	1.955371	1.552785	0.598558	-0.494776	4.715172	0.511597	1.198746	-2.775544	-3.779283	5.423929	6.579744	6.685462	4.554961	-3.284131	3.785417	6.982605
8	1	100	1.742216	3.516395	1.519523	4.341946	-0.890992	-2.562122	-7.084661	-9.212454	0.946682	0.957845	-6.722558	-1.899889	-4.863534	0.800924	9.067327	1.259072	2.037350	4.585419	1.488796	-5.215273
9	1	100	5.616724	5.356691	8.154475	-3.609603	-3.490705	-0.704847	-10.339656	0.950171	2.560107	-7.043339	5.830089	-1.099720	7.027469	2.856937	6.773611	-4.922793	-0.979282	-1.634581	4.257192	-12.775670
10	1	100	5.362343	1.298715	5.172610	2.062688	0.353195	-2.536141	3.805493	1.510011	6.412155	-0.001518	1.358637	2.590087	-1.541601	3.511261	4.989255	-1.060194	-4.612154	6.492939	-1.170249	0.629364
11	1	100	6.773854	6.978735	7.177125	1.492839	-2.521912	-1.485031	-2.601505	6.805395	4.755065	-0.412939	5.458560	4.410114	1.979973	-4.773192	7.020140	-9.822663	-2.311725	-2.084472	0.231424	-7.398661
12	1	100	7.819704	7.131382	6.593893	-7.748249	-5.706380	2.861910	-5.850771	6.433350	4.886885	-2.961352	6.462171	4.630228	2.724371	-6.298268	2.739869	-7.837454	-2.927280	-6.977099	1.350285	-5.351883
13	1	100	3.487730	4.521466	1.260776	7.435375	2.822619	3.537105	-0.365476	1.710871	-4.535248	4.162006	-4.698845	-1.124870	-4.913310	2.629206	5.642607	5.640496	0.401526	-2.468873	-2.682915	-0.371682
14	1	100	4.722668	3.415670	1.225314	1.382317	-2.745364	-8.828908	-4.735123	-3.753552	1.787924	3.418877	-6.675800	0.086157	-1.958110	-0.711528	4.669452	8.188944	4.487822	3.665560	4.955081	-3.407821
15	1	100	5.387698	0.639481	4.145425	5.953427	3.157474	1.055340	0.737356	-3.015148	5.290975	1.030437	-1.693154	3.120382	-3.430556	4.573625	7.003165	5.135775	-0.687544	5.940715	1.491979	-1.208506
16	1	100	6.695900	5.640230	3.029143	5.884818	5.604787	0.165323	6.176399	-1.299612	4.587902	-4.034392	-0.477088	0.215935	-3.867732	1.164380	7.698964	6.134896	-3.729189	6.558682	-4.934523	-4.252452
17	1	100	6.950909	4.893418	7.470779	-2.420243	-6.370017	0.904956	-6.347320	4.209811	3.398367	3.452742	6.145093	1.277883	1.211779	-8.470153	5.577741	0.750025	-1.412953	-0.870200	4.834409	-12.281129
18	1	100	5.604348	-1.926744	3.968972	3.017552	-0.991682	-0.524144	-4.159343	-6.996738	6.170106	-4.852386	-1.344945	2.393482	-6.831933	0.362210	6.749227	4.361113	-0.527214	5.328879	-2.347244	1.274995
19	1	100	6.513081	4.265143	3.907326	4.384617	7.296814	-2.885767	1.799546	-3.721169	6.050349	-1.182994	-5.914851	7.669230	-4.912891	2.877375	5.572820	5.685002	-2.501173	6.679363	-3.509679	1.202785
20	1	100	4.238311	-0.424409	0.972054	3.029033	0.957392	-6.341091	0.743764	-6.976838	3.619699	-1.937428	-6.258968	-1.965101	-6.655552	5.765380	6.618359	6.440485	3.306257	7.088352	1.486692	-0.921766
21	1	100	7.380511	7.775029	6.840763	-7.908023	-1.919009	-2.351065	-6.397793	0.361087	6.149846	-9.176777	6.936368	1.971246	-2.288865	2.068689	4.297345	-0.531650	2.894214	0.855879	-0.048454	-10.819543
22	1	100	6.590022	6.922408	6.548207	-1.896726	-0.135187	6.470197	-0.405993	5.838859	0.385477	2.542478	0.799075	0.978345	4.914744	-1.557697	3.126095	-0.371381	-1.627367	-10.363610	-0.785104	1.623823
23	1	100	6.726510	4.869139	6.464586	-5.830770	-3.552621	1.620540	-3.969731	1.863738	4.882846	4.151461	0.715860	-0.794052	3.564947	-6.267545	4.160143	0.093300	0.795965	-7.044787	4.587548	-1.419044
